MAPP,20101105,15.79,15.79,14.97,15.08,262200
MARPS,20101105,21.22,21.22,20.38,20.38,300
MASC,20101105,4.88,5.08,4.71,5,68700
MASI,20101105,30.3,30.3,29.84,30.16,356800
MAT,20101105,24.08,24.2,23.72,23.94,3764100
MATK,20101105,22.78,22.98,22.64,22.73,246000
MATW,20101105,34.14,34.5,33.73,33.98,68000
MAXY,20101105,6.4,6.44,6.33,6.37,93000
MBFI,20101105,16,16.88,15.76,16.49,444200
MBLX,20101105,14.21,14.25,14.01,14.04,149000
MBND,20101105,2.61,2.69,2.6,2.69,11100
MBRG,20101105,13.9,14,13.7,13.8,11900
MBTF,20101105,1.9,1.9,1.85,1.9,15800
MBVT,20101105,26.09,26.24,25.92,26.24,12500
MBWM,20101105,4.07,4.13,3.87,4.13,32400
MCBC,20101105,1.96,1.96,1.92,1.94,41000
MCBF,20101105,1.08,1.37,1.02,1.37,5100
MCBI,20101105,2.91,2.97,2.9,2.97,1600
MCCC,20101105,7.02,7.08,6.96,7.03,579800
MCGC,20101105,7.15,7.26,7.04,7.24,1131300
MCHP,20101105,33.38,34,33.25,33.96,3731700
MCHX,20101105,7.42,7.42,6.69,6.83,102000
MCOX,20101105,14.7,15.08,14,14.69,395000
MCRI,20101105,12.48,12.5,11.78,11.85,24700
MCRL,20101105,12.23,12.36,12.1,12.35,451500
MCRS,20101105,45.63,45.96,45.5,45.63,211600
MDAS,20101105,18.94,19.27,18.42,18.54,962600
MDCA,20101105,13.55,13.66,13.36,13.56,117500
MDCI,20101105,9.55,9.55,9.28,9.35,113800
MDCO,20101105,12.49,12.75,12.18,12.28,491100
MDH,20101105,2.34,2.53,2.34,2.53,7500
MDMD,20101105,15,15.16,14.49,14.91,63000
MDRX,20101105,19.15,19.6,19.06,19.49,1739100
MDSO,20101105,19.87,20,19.65,19.77,165100
MDTH,20101105,10.5,10.57,10.26,10.35,51600
MDVN,20101105,12.04,12.18,11.89,12.05,206500
MEAD,20101105,3.06,3.34,3.01,3.33,10100
MEAS,20101105,25.49,26,25.33,25.75,73400
MEDQ,20101105,8.5,8.64,8.5,8.62,39200
MEDW,20101105,11.29,11.29,11.19,11.26,400
MELA,20101105,7.11,7.16,6.89,7.06,648200
MELI,20101105,61.91,61.98,59.78,61.24,1960600
MEMS,20101105,2.93,2.99,2.9,2.97,119600
MENT,20101105,10.96,11,10.84,10.93,593500
MEOH,20101105,29.18,29.43,29.03,29.33,260000
MERC,20101105,6.38,6.6,6.36,6.57,430600
MERR,20101105,2.91,3.05,2.9,3.01,13600
MERU,20101105,16.83,17.5,16.65,17.41,86300
METR,20101105,9.99,10.25,9.88,10.24,160000
MFI,20101105,4.14,4.23,4.12,4.23,4200
MFLX,20101105,22.74,23.33,21.37,22.68,450600
MFRI,20101105,8.61,8.85,8.61,8.74,4000
MFSF,20101105,8.3,8.7,8.25,8.69,10000
MGAM,20101105,4.45,4.47,4.28,4.3,58800
MGEE,20101105,41.55,41.87,41.36,41.78,59900
MGIC,20101105,3.3,3.44,3.2,3.35,203900
MGLN,20101105,49.19,49.4,48.4,48.77,259900
MGPI,20101105,9.1,9.32,8.96,9.13,32900
MGRC,20101105,26.32,26.37,25.99,26.16,77100
MHGC,20101105,7.68,7.75,7.25,7.27,234100
MHLD,20101105,7.85,7.93,7.71,7.89,183800
MICC,20101105,96.91,96.91,95.16,95.99,478600
MIDD,20101105,74.32,76.5,74.24,75.46,172800
MIGP,20101105,19.21,19.3,19.18,19.28,6700
MILL,20101105,4.8,4.88,4.74,4.77,265100
MIND,20101105,8.86,8.99,8.84,8.94,36400
MINI,20101105,17.5,17.88,17.33,17.49,113800
MIPI,20101105,0.88,0.95,0.85,0.86,212200
MIPS,20101105,15,15.42,14.8,15.04,1790500
MITI,20101105,7.91,7.93,7.65,7.74,399500
MITL,20101105,7.16,7.22,6.95,7,55500
MITSY,20101105,323.64,329.26,323.64,327.99,2300
MKSI,20101105,21.64,21.76,21.37,21.7,170700
MKTAY,20101105,36.13,36.6,36,36.52,8600
MKTX,20101105,18.78,19,18.37,18.48,146400
MLAB,20101105,25.15,25.71,25.15,25.6,2800
MLHR,20101105,20.99,21.02,20.7,20.89,267800
MLNK,20101105,7.03,7.03,6.87,6.95,83100
MLNX,20101105,24.19,24.34,23.52,23.99,280400
MLVF,20101105,6.49,6.75,6.49,6.75,1800
MMLP,20101105,35,35.63,34.5,35.1,76500
MMSI,20101105,15.78,15.94,15.5,15.74,343000
MMUS,20101105,5.63,6.45,5.6,6.45,4200
MMYT,20101105,33.25,33.76,31.75,32.09,321500
MNDO,20101105,2.4,2.49,2.39,2.46,74000
MNKD,20101105,5.48,5.56,5.25,5.54,2974500
MNOV,20101105,5.1,5.3,5,5.2,2400
MNRK,20101105,8.28,8.35,8.13,8.35,5100
MNRO,20101105,50.16,50.45,49.27,49.7,161500
MNTA,20101105,16.38,16.51,16.02,16.35,571500
MNTG,20101105,1.94,2.04,1.9,1.92,43400
MNTX,20101105,3.01,3.01,2.89,2.96,31600
MOCO,20101105,12.99,13.19,12.42,12.89,8800
MOFG,20101105,15.1,15.19,15,15.09,6500
MOLX,20101105,21.62,21.94,21.56,21.69,1031000
MOLXA,20101105,17.93,18.28,17.93,18,212200
MORN,20101105,49.35,49.62,48.96,49.55,46100
MOSY,20101105,4.72,4.76,4.6,4.66,39800
MOTR,20101105,26.14,28.94,25.66,27.9,731800
MOVE,20101105,2.5,2.5,2.39,2.39,965500
MPAA,20101105,11.23,11.5,11.07,11.27,121100
MPAC,20101105,5.07,5.07,5,5,400
MPB,20101105,6.75,6.75,6.75,6.75,200
MPEL,20101105,6.74,6.77,6.55,6.57,5803600
MPET,20101105,2.06,2.11,2.05,2.11,156900
MPWR,20101105,15.44,16.03,15.34,15.48,1463000
MRCY,20101105,15.99,16,15.38,15.63,84400
MRGE,20101105,3.32,3.33,3.23,3.24,260100
MRLN,20101105,12.78,12.83,12.43,12.55,16900
MRNA,20101105,1.99,1.99,1.82,1.94,307600
MROE,20101105,11.5,12.4,11.44,11.73,57000
MRTN,20101105,22.69,23.04,22.28,22.34,68600
MRVL,20101105,20.72,20.94,20.37,20.8,12425500
MSCC,20101105,20.69,21.25,20.66,21.17,586700
MSDXP,20101105,28.6,28.64,28.5,28.5,1000
MSEX,20101105,18.43,18.43,17.93,18.2,28700
MSFG,20101105,9,9.15,8.91,8.95,56100
MSFT,20101105,27.17,27.19,26.53,26.85,110953600
MSG,20101105,22,22.3,21.55,22.18,480500
MSHL,20101105,1,1.07,1,1.07,4800
MSON,20101105,2.3,2.4,2.18,2.4,8100
MSPD,20101105,6.46,6.58,6.29,6.4,1248800
MSSR,20101105,8.85,8.85,8.5,8.78,413100
MSTR,20101105,88.8,90.24,88.8,89.5,136700
MSW,20101105,6.98,6.98,6.83,6.9,44200
MTEX,20101105,1.92,1.97,1.9,1.97,27200
MTLK,20101105,0.92,0.98,0.92,0.94,7500
MTOX,20101105,11.55,12.04,11.55,11.8,93500
MTRX,20101105,9.97,10.58,9.55,10.29,188800
MTSC,20101105,33.64,33.92,33.28,33.75,31600
MTSL,20101105,2.2,2.21,1.96,2.1,58500
MTSN,20101105,2.7,2.7,2.66,2.69,512100
MTXX,20101105,5.4,5.44,5.32,5.41,14200
MU,20101105,8.57,8.78,8.47,8.65,24732600
MVIS,20101105,1.7,1.75,1.66,1.67,743700
MWIV,20101105,61.53,61.53,57.77,58.63,77300
MXIM,20101105,22.97,23,22.56,22.67,5049000
MXWL,20101105,16.35,16.53,15.79,16.04,170700
MYGN,20101105,20.76,20.83,20.37,20.71,853900
MYL,20101105,20.32,20.33,20.04,20.14,2377300
MYLNP,20101105,1182.26,1186.93,1175.22,1177.5,24200
MYRG,20101105,16.38,16.67,16.3,16.6,55100
MYRX,20101105,3.61,3.69,3.59,3.68,135200
NABI,20101105,5.01,5.13,4.95,5.12,120200
NAFC,20101105,43.28,43.5,42.57,42.97,48700
NAII,20101105,6.9,7.11,6.89,6.96,34800
NANO,20101105,12.54,13.04,12.5,12.74,419800
NANX,20101105,1.07,1.13,1.05,1.12,106200
NARA,20101105,8.44,8.63,8.42,8.62,136300
NASB,20101105,17.31,18.98,17.31,18.72,3500
NATH,20101105,15.91,16.49,15.76,16.26,4800
NATI,20101105,35.16,35.5,35.09,35.39,192200
NATL,20101105,22.24,22.24,21.89,22,8700
NATR,20101105,9,9,8.87,9,12800
NAUH,20101105,6.95,7,6.85,6.85,31900
NAVG,20101105,47.59,48.48,47.21,48.31,56700
NAVI,20101105,3.6,3.62,3.54,3.62,176400
NAVR,20101105,2.35,2.35,2.03,2.1,296200
NBBC,20101105,3.95,4,3.86,4,19400
NBIX,20101105,7.76,7.82,7.61,7.67,246700
NBN,20101105,13.46,13.53,13.02,13.02,1800
NBTB,20101105,23.5,23.87,23.2,23.68,88900
NBTF,20101105,20,20,20,20,300
NBXH,20101105,6,6,6,6,200
NCBC,20101105,3.99,4.1,3.99,4.1,12900
NCIT,20101105,21.5,22.15,21.37,21.6,37100
NCMI,20101105,19.46,19.47,18.68,18.77,412500
NCOC,20101105,0.99,1.05,0.99,0.99,233900
NCTY,20101105,7,7,6.66,6.83,36600
NDAQ,20101105,21.89,22.32,21.85,22.2,2294100
NDSN,20101105,82,82.25,81.48,82.25,112400
NEBS,20101105,7.1,7.39,7.1,7.39,2500
NEI,20101105,1.72,1.72,1.58,1.65,570900
NEOG,20101105,36.49,36.68,36.14,36.48,62000
NEPT,20101105,2.11,2.17,2.04,2.17,31300
NETC,20101105,13.45,13.58,13.4,13.48,99100
NETL,20101105,31.58,32.2,31.1,31.3,2765200
NEWL,20101105,3.15,3.15,3.01,3.1,9200
NEWP,20101105,14.95,14.95,14.64,14.78,249300
NEWS,20101105,8.46,8.72,8.4,8.63,79900
NEWT,20101105,1.34,1.39,1.34,1.38,7800
NEXS,20101105,2.32,2.33,2.04,2.15,175000
NFBK,20101105,12.5,12.7,12.45,12.65,19500
NFEC,20101105,4.9,4.9,4.75,4.79,6100
NFLX,20101105,170.84,170.91,166.86,168.1,3143800
NFSB,20101105,11.75,11.76,11.75,11.76,200
NGAS,20101105,0.59,0.64,0.58,0.6,2021100
NGBF,20101105,0.09,0.09,0.08,0.08,3905900
NGPC,20101105,10.66,10.89,10.49,10.59,99700
NGSX,20101105,7.08,7.09,6.6,7.03,24800
NHTB,20101105,13,13.4,12.56,13.02,7300
NHWK,20101105,6.36,6.37,6.35,6.35,63200
NICE,20101105,32.95,32.98,32.62,32.79,170400
NICK,20101105,10.36,10.39,10.35,10.35,1900
NIHD,20101105,43.48,43.48,42.45,42.73,1692800
NILE,20101105,47,50.18,46.31,48.3,1473800
NINE,20101105,1.43,1.43,1.43,1.43,1300
NKBP,20101105,4.76,4.76,4.66,4.74,10300
NKSH,20101105,27.72,28.49,27.28,28.49,12600
NKTR,20101105,15.04,15.04,14.18,14.36,1643800
NLCI,20101105,6.42,6.8,6.4,6.79,21700
NLST,20101105,3.1,3.24,3.1,3.2,334100
NLTX,20101105,0.73,0.73,0.67,0.68,73800
NLTXW,20101105,0.3,0.3,0.3,0.3,200
NMRX,20101105,8.9,9.25,8.78,9.22,53400
NMTI,20101105,0.33,0.37,0.33,0.36,76000
NNBR,20101105,8.9,9.03,8.6,9,106100
NOBH,20101105,7.82,7.82,7.77,7.77,200
NOEC,20101105,1.08,1.14,1.03,1.1,5300
NOIZ,20101105,5.01,5.01,4.59,4.98,3200
NOOF,20101105,1.89,1.91,1.84,1.89,295400
NOVA,20101105,11.99,12.11,11.83,11.87,11600
NOVB,20101105,1.6,1.68,1.6,1.68,6700
NOVL,20101105,5.8,5.84,5.77,5.78,2208100
NPBC,20101105,7.23,7.4,7.13,7.24,652400
NPBCO,20101105,24.98,25,24.97,25,1000
NPSP,20101105,6.71,6.83,6.48,6.69,351400
NRCI,20101105,28.73,29.95,28.66,29.29,17200
NRIM,20101105,16.89,17.85,16.89,17.83,9000
NSIT,20101105,13.59,14.3,12.75,13.07,589300
NSPH,20101105,4.9,5,4.79,4.97,132600
NSSC,20101105,1.63,1.69,1.63,1.69,14000
NSTC,20101105,4.84,4.87,4.79,4.85,115700
NSYS,20101105,3.85,3.95,3.85,3.85,1300
NTAP,20101105,55.06,55.76,54.65,55.1,3774200
NTCT,20101105,24.16,24.59,24.12,24.39,241300
NTES,20101105,40.21,41.16,40,41.09,853900
NTGR,20101105,31.52,31.71,31.14,31.39,312800
NTIC,20101105,12.75,13.58,12.75,13.51,1600
NTLS,20101105,18.33,18.47,18,18.06,154500
NTRI,20101105,20.84,20.99,20.6,20.73,300400
NTRS,20101105,50.69,52.6,50.69,51.88,3127000
NTSC,20101105,7.9,8.02,7.84,7.99,8200
NTSP,20101105,15.07,16.21,14.94,15.98,277000
NTWK,20101105,1.53,1.59,1.43,1.48,1425500
NUAN,20101105,16.35,16.67,16.29,16.38,2011600
NUCL,20101105,42.53,42.65,42.53,42.65,1300
NUHC,20101105,6.98,6.98,6.96,6.97,26800
NURO,20101105,0.52,0.53,0.5,0.52,128800
NUTR,20101105,16.96,16.99,16.86,16.89,14200
NUVA,20101105,24.36,24.41,23.34,24,2772000
NVAX,20101105,2.34,2.37,2.32,2.33,777100
NVDA,20101105,12.49,12.72,12.43,12.6,18379900
NVEC,20101105,48.98,49.5,48.89,49.15,19400
NVGN,20101105,0.45,0.52,0.45,0.48,5000
NVLS,20101105,30.5,30.82,30.21,30.63,2216800
NVMI,20101105,6.59,6.65,6.36,6.65,231600
NVSL,20101105,4.89,4.95,4.85,4.95,900
NVTL,20101105,10.81,10.89,10.11,10.12,1133400
NWBI,20101105,11.31,11.41,11.26,11.33,768900
NWFL,20101105,27.34,28.26,27.34,28.26,1200
NWK,20101105,3.53,3.57,3.3,3.45,120100
NWLI,20101105,178.92,178.92,174,177.93,2300
NWPX,20101105,19.27,22.69,19.18,22.62,160200
NWS,20101105,16.55,16.55,16.24,16.33,1347200
NWSA,20101105,14.73,14.77,14.42,14.5,13916200
NXPI,20101105,13.9,14,13.64,13.97,175500
NXST,20101105,5.81,5.81,5.4,5.56,22200
NXTM,20101105,22.38,22.48,21.68,22.46,378400
NYMT,20101105,6.28,6.33,6.26,6.3,29600
NYMX,20101105,4.28,4.28,4.13,4.24,32900
NYNY,20101105,0.85,1.07,0.85,0.99,519100
OABC,20101105,12,12,11.93,11.99,18700
OBAF,20101105,11.75,11.88,11.75,11.88,3000
OBAS,20101105,1.41,1.54,1.41,1.49,6900
OBCI,20101105,2.04,2.15,2.03,2.15,12500
OCCF,20101105,3.22,3.22,3,3.18,11300
OCFC,20101105,12.92,13.01,12.83,13.01,25400
OCLR,20101105,9.97,10.03,9.55,9.97,1519200
OCLS,20101105,1.75,1.75,1.65,1.69,32400
OCNF,20101105,1.01,1.05,0.97,1.05,811500
OCNW,20101105,7.32,7.37,7.27,7.34,191700
OCZ,20101105,4.1,4.25,4.04,4.11,248400
ODFL,20101105,28.77,28.91,28.35,28.53,312700
OFIX,20101105,26.99,27.03,26.57,26.83,141400
OFLX,20101105,14.5,14.97,14.33,14.97,3100
OGXI,20101105,16.25,16.25,15.37,15.86,119800
OICO,20101105,12.48,12.52,12.48,12.52,12500
OIIM,20101105,6.3,6.45,6.24,6.36,194500
OINK,20101105,7.1,8.13,6.88,7.73,589700
OKSB,20101105,9.9,10.29,9.65,9.92,142600
OLBK,20101105,8.55,8.8,8.3,8.72,5600
OLCB,20101105,2,2,1.9,1.9,1300
OMAB,20101105,15.43,15.49,15.43,15.47,39900
OMCL,20101105,13.94,14,13.74,13.84,100600
OMER,20101105,8.18,8.2,7.63,7.76,134600
OMEX,20101105,2.1,2.22,2.1,2.17,677300
OMPI,20101105,11.64,11.72,10.95,11.03,117700
ONAV,20101105,1.29,1.35,1.29,1.32,31500
ONCY,20101105,4.98,5.06,4.81,4.9,160900
ONEQ,20101105,102.01,102.01,101.29,101.69,7800
ONFC,20101105,7.59,7.65,7.59,7.59,4600
ONNN,20101105,7.98,8.27,7.98,8.21,8435500
ONSM,20101105,0.81,0.86,0.8,0.86,62500
ONTY,20101105,3.42,3.43,3.33,3.42,86100
ONVI,20101105,2.95,3.09,2.95,3.05,1000
ONXX,20101105,28.43,29.92,28.29,29.64,2467300
OPEN,20101105,68.85,69.89,67.46,67.66,615400
OPLK,20101105,17.55,17.59,17.26,17.38,243000
OPNT,20101105,22.22,22.34,21.53,22.18,140100
OPTC,20101105,1.37,1.39,1.33,1.38,27800
OPTR,20101105,9.67,10.04,9.49,9.86,130700
OPTT,20101105,6.28,6.31,6.15,6.25,33600
OPWV,20101105,2.15,2.21,2.1,2.2,871000
OPXA,20101105,1.4,1.43,1.37,1.41,71100
OPXT,20101105,1.53,1.53,1.42,1.43,1401600
ORBC,20101105,2.49,2.52,2.46,2.49,46300
ORBK,20101105,10.73,10.95,10.73,10.92,49300
ORCC,20101105,4.96,5.23,4.92,5.19,59600
ORCH,20101105,1.64,1.67,1.58,1.62,43800
ORCL,20101105,29.3,29.5,28.98,29.25,28312700
ORCT,20101105,3.82,3.94,3.81,3.91,48300
OREX,20101105,5.8,6.09,5.65,5.99,1395100
ORIT,20101105,10.95,11.07,10.9,11.04,464800
ORLY,20101105,58.21,58.79,58.13,58.43,676300
ORRF,20101105,26,26.15,25.82,25.9,10600
OSBC,20101105,1.94,1.94,1.8,1.82,76500
OSBCP,20101105,4.08,4.09,3.9,4,9000
OSHC,20101105,10.82,11.1,10.82,11.1,1500
OSIR,20101105,7.57,7.6,7.21,7.35,85000
OSIS,20101105,37.56,37.85,37.28,37.46,76400
OSTE,20101105,6.49,6.5,6.49,6.5,77900
OSTK,20101105,13.5,13.92,13.5,13.9,137800
OSUR,20101105,4.49,4.51,4.38,4.48,70700
OTEX,20101105,44.31,44.72,44.03,44.6,423800
OTIV,20101105,2.12,2.14,2.01,2.14,36900
OTIX,20101105,10.96,10.98,10.95,10.98,66000
OTT,20101105,16.97,17,16.64,16.89,28300
OTTR,20101105,21,21.13,20.87,20.97,112200
OUTD,20101105,5.86,6.11,5.86,6.1,52900
OVBC,20101105,19.73,19.89,19,19.18,4800
OVLY,20101105,5.5,5.51,5.5,5.5,1000
OVRL,20101105,1.28,1.32,1.28,1.3,26800
OVTI,20101105,27.46,28.37,27.46,28.03,1529600
OXBT,20101105,2.07,2.09,2.05,2.05,4300
OXGN,20101105,0.23,0.23,0.21,0.22,1171500
OXPS,20101105,16.95,17.22,16.9,17.16,177100
OYOG,20101105,65.75,66.3,64.04,65.45,35300
OZRK,20101105,39.5,39.78,38.75,39.27,198400
PAAS,20101105,34.32,35.33,34.25,34.58,1560500
PABK,20101105,0.71,0.71,0.71,0.71,1000
PACB,20101105,12.51,15.64,11.62,14.56,609900
PACR,20101105,5.49,5.66,5.4,5.6,1047400
PACW,20101105,18.4,19.11,18.14,18.75,221000
PAET,20101105,4.29,4.3,4.18,4.2,403500
PAGG,20101105,31.77,31.77,31.32,31.43,24500
PANL,20101105,25,25.3,23.01,23.87,1054800
PARD,20101105,0.5,0.52,0.47,0.5,181300
PARL,20101105,2.5,2.6,2.46,2.47,61400
PATH,20101105,5.15,5.65,5.15,5.33,75900
PATK,20101105,1.83,1.95,1.8,1.87,41900
PATR,20101105,67.25,67.72,66.35,67.72,1100
PAYX,20101105,28.34,28.35,28.11,28.2,3498300
PBCT,20101105,12.54,12.75,12.5,12.69,6036000
PBHC,20101105,7.15,7.15,7.15,7.15,1100
PBIB,20101105,11.29,11.35,11.25,11.35,3700
PBIO,20101105,1.58,1.63,1.58,1.63,2800
PBIP,20101105,6,6.15,6,6.15,13800
PBNY,20101105,9.45,9.65,9.37,9.48,62900
PBTQ,20101105,25.69,25.7,25.36,25.36,800
PCAR,20101105,55.18,55.48,54.95,55.25,2174800
PCBC,20101105,0.48,0.48,0.42,0.42,4048200
PCBK,20101105,8.55,8.79,8.46,8.79,54100
PCCC,20101105,8.65,8.65,8.27,8.4,76400
PCLN,20101105,381.45,388.88,380.2,388.87,1042900
PCTI,20101105,6.3,6.39,6.24,6.39,36000
PCYC,20101105,6.38,6.46,6.35,6.4,209700
PCYO,20101105,3.35,3.48,3.26,3.47,13800
PDCO,20101105,28.19,28.44,28.11,28.29,691500
PDEX,20101105,1.96,2.04,1.95,1.98,7600
PDFS,20101105,4.08,4.12,3.97,4.11,100100
PDII,20101105,10.31,10.31,9.58,9.99,19900
PDLI,20101105,5.55,5.64,5.49,5.62,3107500
PEBK,20101105,4.85,5,4.85,5,4000
PEBO,20101105,14.69,14.96,14.4,14.56,19400
PEET,20101105,40.73,40.81,39.99,40.48,122800
PEGA,20101105,28.68,28.68,27.72,27.89,179800
PEIX,20101105,0.82,0.86,0.81,0.83,1521100
PENN,20101105,34,34.18,32.97,33.14,756600
PENX,20101105,6.89,7.45,6.82,7.45,12400
PEOP,20101105,10.96,11.05,10.95,11.05,3000
PERF,20101105,8.34,9.25,8.24,8.42,3600
PERY,20101105,22.71,23.09,22.45,22.8,69200
PESI,20101105,1.51,1.57,1.24,1.41,1226900
PETD,20101105,35.87,36.07,35.35,35.95,165800
PETM,20101105,38.18,38.89,38.18,38.28,747600
PETS,20101105,16.59,17.1,16.58,16.86,162600
PFBC,20101105,1.62,1.65,1.6,1.65,10500
PFBI,20101105,6.65,6.75,6.5,6.6,2700
PFBX,20101105,13.76,13.95,13.49,13.94,3600
PFCB,20101105,46.53,47.38,46.45,47,222200
PFIN,20101105,2.02,2.02,2,2.02,5600
PFSW,20101105,3.88,3.97,3.81,3.95,40400
PGC,20101105,12.5,12.97,12.5,12.97,6400
PGNX,20101105,5.02,5.02,4.88,4.96,202300
PGTI,20101105,2.22,2.27,2.15,2.15,37600
PHHM,20101105,1.02,1.03,1,1.01,35500
PHIIK,20101105,19.28,19.37,18.74,19.36,16300
PHMD,20101105,5.45,5.77,5.45,5.65,6100
PICO,20101105,33.09,33.41,32.49,32.53,82600
PKBK,20101105,9.97,10,9.97,10,200
PKOH,20101105,18.07,18.67,17.69,17.97,37500
PKOL,20101105,34.79,34.97,34.66,34.93,11300
PLAB,20101105,6.99,6.99,6.77,6.82,459300
PLBC,20101105,2.34,2.35,2.34,2.35,3300
PLCE,20101105,44.56,45.95,44.33,44.94,430600
PLCM,20101105,34.27,35.07,34.04,35.03,1067800
PLFE,20101105,10,10.04,9.93,9.99,38100
PLNR,20101105,2.33,2.38,2.3,2.35,115100
PLPC,20101105,45.08,47.35,45.03,47.34,11800
PLTM,20101105,34.01,34.35,33.88,34.3,11000
PLUG,20101105,0.55,0.57,0.52,0.54,328100
PLUS,20101105,23.08,26.05,23.08,25.63,98000
PLXS,20101105,31.45,31.8,30.99,31.63,135900
PLXT,20101105,3.53,3.68,3.5,3.6,203800
PMBC,20101105,3.2,3.2,3.07,3.1,26400
PMCS,20101105,7.88,7.99,7.83,7.97,2654700
PMD,20101105,9.24,9.25,8.77,8.89,34700
PMFG,20101105,17.12,17.12,16.79,16.91,16100
PMIC,20101105,14.16,14.16,14,14.04,1600
PMNA,20101105,13.71,13.85,13.62,13.85,71800
PMTC,20101105,22.49,22.87,22.43,22.7,1050100
PMTI,20101105,11.41,11.65,11.33,11.64,41400
PNBC,20101105,4.85,4.9,4.85,4.9,3400
PNBK,20101105,2.06,2.34,2.06,2.34,20700
PNCL,20101105,5.82,5.9,5.62,5.62,73300
PNFP,20101105,11.83,12.18,11.64,11.74,225000
PNNT,20101105,11.74,11.95,11.73,11.85,327200
PNNW,20101105,24.07,24.07,24,24.07,4000
PNQI,20101105,34.78,34.92,34.7,34.92,9700
PNRA,20101105,93.13,94.69,92.95,93.38,247600
PNRG,20101105,18.25,18.9,18,18.4,4100
PNSN,20101105,4.87,5.02,4.82,4.83,142100
PNTR,20101105,6.68,6.99,6.68,6.99,1000
PNXQ,20101105,30.16,30.32,30.16,30.25,1200
PODD,20101105,15.59,15.59,14.33,14.44,1851800
POOL,20101105,21.49,21.76,21.35,21.74,240200
POPE,20101105,32.65,33.15,32.32,32.32,1000
POWI,20101105,38.2,38.52,37.87,38.13,202400
POWL,20101105,33.13,33.7,32.83,33.25,41800
POWR,20101105,9.86,9.87,9,9.45,174200
POZN,20101105,6.5,6.64,6.45,6.63,197100
PPBI,20101105,5.2,5.25,5.2,5.2,2500
PPDI,20101105,25.74,25.79,25.4,25.56,588600
PPHM,20101105,1.71,1.71,1.61,1.64,497600
PQBW,20101105,22.66,22.66,22.63,22.64,8100
PQSC,20101105,24.47,26.01,24.47,26,500
PRAA,20101105,69.78,70.48,68.07,68.58,76100
PRCP,20101105,5.34,5.58,5.26,5.58,3900
PRFT,20101105,11.38,11.76,11.02,11.67,111800
PRFZ,20101105,60.3,60.62,60.23,60.46,14300
PRGO,20101105,64.15,64.45,63.01,63.91,893400
PRGS,20101105,38.8,39.2,38.64,39.13,143300
PRGX,20101105,5.96,6,5.96,5.97,32600
PRIM,20101105,8.19,8.19,7.98,8.09,256000
PRKR,20101105,0.49,0.49,0.46,0.46,149400
PRLS,20101105,3.2,3.2,3.15,3.18,9000
PROJ,20101105,7.73,7.73,7.29,7.37,54000
PROV,20101105,6.61,6.9,6.6,6.89,14700
PRPH,20101105,1.3,1.47,1.27,1.47,5900
PRPX,20101105,11.57,11.65,11.55,11.62,8600
PRSC,20101105,17.99,18.01,17.52,17.57,30600
PRSP,20101105,33.4,34.13,33.03,33.75,281600
PRST,20101105,2.12,2.15,2.08,2.12,134000
PRTS,20101105,8.92,8.97,8.7,8.88,19500
PRWT,20101105,0.42,0.43,0.4,0.41,456800
PRXI,20101105,2,2.01,1.95,2,106100
PRXL,20101105,21.75,21.88,21.38,21.66,647200
PSAU,20101105,49.72,50.45,49.24,50.19,25900
PSDV,20101105,5.9,6,5.66,5.98,115800
PSEC,20101105,10.4,10.52,10.33,10.52,834300
PSEM,20101105,10.31,10.4,10,10.29,158000
PSID,20101105,0.6,0.6,0.55,0.58,100500
PSMT,20101105,30.25,30.42,30.1,30.38,83100
PSOF,20101105,4.57,4.86,4.56,4.57,7600
PSSI,20101105,23.05,23.29,22.94,23.09,762100
PSTB,20101105,5.79,5.82,5.79,5.81,18300
PSTI,20101105,1.5,1.55,1.49,1.52,59700
PSTL,20101105,22.84,22.88,22.77,22.77,5400
PSTR,20101105,3.72,3.8,3.72,3.77,17100
PSUN,20101105,5.95,6.07,5.92,6.05,1614900
PSYS,20101105,33.71,33.72,33.68,33.71,570800
PTEC,20101105,4.26,4.27,4.24,4.25,100100
PTEK,20101105,0.8,0.9,0.79,0.85,194600
PTEN,20101105,19.76,19.93,19.52,19.68,3333400
PTIE,20101105,8.69,8.69,8.3,8.36,209600
PTIX,20101105,1.95,1.96,1.66,1.82,120700
PTNR,20101105,20.15,20.21,20.09,20.13,125300
PTRP,20101105,30.12,30.37,30.12,30.35,600
PTRY,20101105,20.18,20.51,20.01,20.3,158400
PTSI,20101105,11.42,11.42,11.14,11.29,22200
PULB,20101105,7.15,7.25,7.15,7.2,20600
PURE,20101105,2.38,2.47,2.35,2.45,121000
PVFC,20101105,1.9,2,1.9,1.95,13000
PVSA,20101105,8.03,8.1,7.99,8.1,7000
PVSW,20101105,5.15,5.15,5.04,5.05,19800
PVTB,20101105,12.06,12.68,11.91,11.98,723500
PVTBP,20101105,26.66,27.25,26.65,27,3200
PWAV,20101105,2.23,2.25,2.18,2.22,2025100
PWER,20101105,9.75,9.81,9.32,9.41,6686900
PWND,20101105,10.45,10.46,10.4,10.42,7500
PWOD,20101105,34.73,34.85,34.52,34.85,5800
PWRD,20101105,32.9,33.14,31.55,32,516900
PWX,20101105,13.2,13.2,13.2,13.2,100
PXLW,20101105,3.16,3.21,3.15,3.15,30700
PZZ,20101105,8.47,8.47,8.44,8.44,10500
PZZA,20101105,25.46,25.71,25.46,25.59,109500
